Mehmet,Şahin,202009795,3.96,1,80,3,E
Mehmet,Şahin,202000074,3.96,2,86,1,K
Elif,Demir,202000254,3.96,3,32,1,E
Mehmet,Yılmaz,202000326,3.96,2,21,1,E
Emre,Şahin,202000661,3.96,1,82,2,K
Ali,Yılmaz,202000713,3.96,3,52,1,E
Ahmet,Öztürk,202000947,3.96,3,85,1,K
Fatma,Öztürk,202001326,3.96,2,20,2,E
Ali,Öztürk,202001442,3.96,1,80,1,E
Emre,Aydın,202002172,3.96,2,94,1,E
Ali,Çelik,202002604,3.96,2,71,1,E
Ahmet,Aydın,202002757,3.96,4,29,1,K
Fatma,Demir,202003130,3.96,2,59,2,E
Ahmet,Kaya,202003187,3.96,1,92,3,K
Zeynep,Yıldız,202003519,3.96,1,97,2,E
Elif,Yıldız,202004905,3.96,3,23,4,E
Fatma,Aydın,202004928,3.96,1,28,2,E
Mehmet,Yıldız,202005179,3.96,4,55,1,E
Mehmet,Çelik,202005488,3.96,4,91,3,K
Fatma,Çelik,202005913,3.95,3,64,4,E
Mehmet,Demir,202006081,3.95,1,22,4,E
Ahmet,Aydın,202006096,3.95,1,93,4,E
Ahmet,Çelik,202006192,3.95,2,61,1,E
Ahmet,Çelik,202006581,3.95,2,3,1,K
Ahmet,Aydın,202007769,3.95,2,86,4,K
Mehmet,Yılmaz,202007782,3.95,4,72,2,E
Fatma,Yılmaz,202007964,3.95,2,67,3,K
Elif,Kaya,202008718,3.95,4,92,3,E
Mehmet,Yıldız,202008767,3.95,3,73,1,E
Emre,Aydın,202008923,3.95,4,75,4,E
Ali,Yıldız,202008976,3.95,4,13,2,K
Elif,Çelik,202009389,3.95,4,93,4,E
Fatma,Yıldız,202009664,3.95,1,84,1,E
Mehmet,Öztürk,202000993,3.95,1,26,2,K
Ayşe,Yılmaz,202001804,3.95,2,79,4,K
Zeynep,Aydın,202001970,3.95,1,20,1,K
Ali,Şahin,202002399,3.95,1,66,2,K
Ahmet,Aydın,202002451,3.95,1,55,1,K
Ayşe,Aydın,202002803,3.95,4,80,2,E
Ayşe,Yıldız,202003804,3.95,4,1,2,E
Mehmet,Şahin,202004390,3.95,3,58,2,K
Emre,Yıldız,202005265,3.95,4,54,1,E
Ayşe,Yıldız,202005486,3.95,4,31,1,E
Zeynep,Öztürk,202005631,3.95,1,87,2,K
Ahmet,Şahin,202005997,3.94,4,26,3,K
Ali,Yılmaz,202006576,3.94,1,23,1,E
Emre,Aydın,202006641,3.94,1,84,1,K
Ali,Aydın,202006968,3.94,2,70,4,E
Emre,Kaya,202007903,3.94,4,54,1,K
Ayşe,Yılmaz,202007969,3.94,4,73,3,K
Mehmet,Yıldız,202008020,3.94,4,33,1,K
Ali,Şahin,202008164,3.94,3,29,3,E
Mehmet,Yılmaz,202008787,3.94,3,82,3,E
Fatma,Kaya,202008797,3.94,4,24,2,K
Ayşe,Kaya,202009097,3.94,3,25,4,K
Ali,Yıldız,202009678,3.94,2,40,3,K
Elif,Kaya,202009962,3.94,4,85,4,K
Mehmet,Yılmaz,202009978,3.94,4,20,2,K
Fatma,Yılmaz,202009991,3.94,4,28,3,E
Elif,Çelik,202000045,3.94,1,57,2,K
Ayşe,Şahin,202000248,3.94,3,24,4,K
Ali,Yıldız,202000474,3.94,1,25,3,E
Mehmet,Çelik,202000570,3.94,2,77,2,K
Zeynep,Öztürk,202000615,3.94,3,77,2,E
Elif,Aydın,202000885,3.94,4,32,4,E
Mehmet,Kaya,202001059,3.94,1,21,2,E
Ahmet,Öztürk,202001220,3.94,3,41,1,K
Ayşe,Şahin,202001539,3.94,2,14,4,K
Zeynep,Çelik,202001692,3.94,4,62,1,E
Emre,Yıldız,202001713,3.94,1,40,1,E
Zeynep,Çelik,202001951,3.94,3,78,3,E
Ahmet,Yıldız,202002362,3.94,2,97,4,K
Ali,Şahin,202002575,3.94,2,14,4,K
Ali,Çelik,202002732,3.94,1,33,1,E
Elif,Yılmaz,202002802,3.94,1,99,1,K
Ahmet,Yıldız,202002893,3.94,4,80,4,E
Emre,Demir,202002930,3.94,3,45,4,K
Elif,Çelik,202003277,3.94,1,11,3,E
Mehmet,Kaya,202003866,3.94,1,47,4,E
Ayşe,Aydın,202004247,3.94,3,37,3,E
Fatma,Aydın,202004925,3.94,1,69,1,E
Zeynep,Demir,202005137,3.94,4,60,2,K
Fatma,Aydın,202005331,3.94,4,72,2,K
Mehmet,Öztürk,202005375,3.94,2,71,3,E
Fatma,Kaya,202005496,3.94,4,92,2,E
Emre,Demir,202006031,3.93,4,48,2,K
Ali,Kaya,202006259,3.93,2,28,3,K
Ayşe,Demir,202006970,3.93,3,18,1,K
Mehmet,Yıldız,202007023,3.93,1,70,2,K
Ayşe,Çelik,202007105,3.93,1,93,3,E
Ayşe,Öztürk,202007988,3.93,2,88,1,E
Zeynep,Şahin,202008346,3.93,3,60,4,K
Ali,Yılmaz,202008822,3.93,3,84,1,K
Ayşe,Yılmaz,202008844,3.93,1,34,4,K
Zeynep,Yılmaz,202009013,3.93,1,55,4,K
Ayşe,Çelik,202009422,3.93,4,26,4,E
Ali,Kaya,202009624,3.93,4,37,3,K
Elif,Aydın,202009939,3.93,1,11,2,K
Fatma,Demir,202009957,3.93,4,8,4,K
Emre,Demir,202009979,3.93,3,76,3,K
Ahmet,Şahin,202000015,3.93,3,74,1,E
Emre,Öztürk,202000133,3.93,1,76,4,E
Mehmet,Demir,202000266,3.93,2,1,2,E
Fatma,Aydın,202000309,3.93,1,21,3,K
Ahmet,Demir,202000479,3.93,4,81,1,E
Zeynep,Öztürk,202001680,3.93,2,21,1,E
Ali,Öztürk,202001874,3.93,3,63,4,K
Zeynep,Şahin,202001942,3.93,2,59,1,K
Ali,Yıldız,202002074,3.93,1,88,3,E
Ali,Öztürk,202002271,3.93,4,1,4,K
Ahmet,Demir,202002276,3.93,4,15,2,E
Ayşe,Kaya,202002550,3.93,3,33,4,K
Elif,Yıldız,202002782,3.93,4,41,4,E
Mehmet,Aydın,202002954,3.93,3,74,4,E
Zeynep,Öztürk,202002983,3.93,1,82,1,E
Ayşe,Demir,202003448,3.93,3,87,2,K
Ahmet,Kaya,202004788,3.93,4,19,1,K
Ali,Yılmaz,202005288,3.93,1,8,2,E
Ayşe,Yıldız,202005664,3.93,3,99,2,E
Zeynep,Çelik,202005799,3.92,4,39,1,K
Elif,Çelik,202005992,3.92,2,54,1,E
Elif,Şahin,202006514,3.92,4,55,3,K
Ali,Aydın,202006895,3.92,1,71,3,E
Mehmet,Aydın,202006978,3.92,1,36,2,K
Ali,Şahin,202007412,3.92,2,14,4,E
Ayşe,Öztürk,202007657,3.92,3,77,4,K
Ayşe,Öztürk,202007792,3.92,2,13,2,K
Mehmet,Demir,202007959,3.92,2,38,3,E
Elif,Aydın,202009190,3.92,1,17,1,K
Zeynep,Çelik,202009448,3.92,3,96,3,E
Ali,Şahin,202009581,3.92,3,45,1,K
Ali,Aydın,202009746,3.92,1,61,1,E
Zeynep,Yılmaz,202009900,3.92,3,93,4,K
Ayşe,Çelik,202000083,3.92,2,28,2,E
Fatma,Yıldız,202000193,3.92,4,58,1,E
Ahmet,Çelik,202000328,3.92,2,68,4,K
Mehmet,Öztürk,202001082,3.92,3,91,2,K
Mehmet,Şahin,202001103,3.92,1,67,2,K
Mehmet,Yıldız,202001369,3.92,2,12,3,E
Elif,Yılmaz,202001607,3.92,1,21,1,E
Elif,Şahin,202001823,3.92,2,81,1,E
Ayşe,Çelik,202002031,3.92,2,46,2,E
Ayşe,Yılmaz,202002388,3.92,2,40,2,E
Ahmet,Aydın,202002823,3.92,2,95,1,K
Elif,Yılmaz,202002845,3.92,3,40,1,K
Elif,Yılmaz,202003291,3.92,4,43,4,K
Mehmet,Yılmaz,202003762,3.92,3,82,1,E
Ayşe,Şahin,202004313,3.92,1,36,2,K
Fatma,Çelik,202004653,3.92,4,62,2,E
Mehmet,Şahin,202004814,3.92,1,85,4,E
Mehmet,Yılmaz,202005406,3.92,4,14,2,E
Ali,Demir,202005885,3.91,3,75,4,E
Emre,Yıldız,202006652,3.91,2,88,4,K
Ahmet,Şahin,202006731,3.91,3,99,4,E
Ahmet,Aydın,202006740,3.91,2,5,3,E
Ayşe,Yılmaz,202007444,3.91,1,85,2,E
Zeynep,Demir,202007463,3.91,1,54,3,K
Ali,Şahin,202007583,3.91,2,88,3,E
Fatma,Demir,202007773,3.91,2,70,4,E
Ayşe,Öztürk,202008058,3.91,4,13,3,K
Ali,Demir,202008107,3.91,4,57,3,K
Elif,Kaya,202008290,3.91,4,51,2,K
Mehmet,Demir,202008385,3.91,3,24,2,E
Mehmet,Öztürk,202008678,3.91,1,86,4,E
Mehmet,Yılmaz,202000175,3.91,4,99,2,K
Fatma,Yılmaz,202000389,3.91,3,87,4,E
Elif,Çelik,202001683,3.91,3,15,3,K
Ayşe,Çelik,202001813,3.91,4,14,4,E
Mehmet,Çelik,202001882,3.91,1,22,1,E
Zeynep,Yıldız,202002469,3.91,1,1,2,E
Mehmet,Yıldız,202002871,3.91,2,93,4,K
Mehmet,Şahin,202003071,3.91,4,22,4,K
Mehmet,Demir,202003334,3.91,3,14,1,K
Ayşe,Öztürk,202003744,3.91,2,79,3,E
Ayşe,Şahin,202005047,3.91,2,80,3,E
Elif,Yıldız,202005431,3.91,1,71,3,E
Ayşe,Kaya,202005514,3.91,1,7,1,K
Elif,Şahin,202005538,3.91,2,97,1,K
Ali,Öztürk,202005660,3.91,1,79,2,E
Ayşe,Çelik,202006275,3.9,1,26,3,E
Emre,Aydın,202006660,3.9,3,83,4,K
Emre,Demir,202006781,3.9,3,3,3,K
Fatma,Demir,202006954,3.9,3,93,3,E
Mehmet,Çelik,202007258,3.9,4,88,2,E
Ahmet,Öztürk,202007307,3.9,3,74,4,E
Ali,Çelik,202007406,3.9,4,7,3,K
Emre,Yıldız,202007941,3.9,2,54,4,E
Ahmet,Şahin,202008948,3.9,1,13,2,E
Zeynep,Çelik,202009052,3.9,3,57,3,E
Elif,Yılmaz,202009351,3.9,2,74,4,E
Mehmet,Aydın,202009716,3.9,4,25,2,E
Zeynep,Aydın,202009724,3.9,2,47,2,E
Fatma,Aydın,202009942,3.9,1,20,2,K
Elif,Aydın,202000373,3.9,3,1,4,K
Zeynep,Yıldız,202000605,3.9,2,95,3,E
Mehmet,Şahin,202001310,3.9,1,56,1,E
Emre,Yıldız,202001394,3.9,1,44,2,E
Fatma,Şahin,202001733,3.9,4,44,2,E
Ahmet,Şahin,202001969,3.9,3,64,3,K
Ayşe,Öztürk,202002050,3.9,2,49,2,E
Ayşe,Şahin,202002344,3.9,2,62,3,K
Elif,Demir,202002509,3.9,3,55,2,K
Zeynep,Yılmaz,202003380,3.9,4,3,1,K
Fatma,Çelik,202003661,3.9,1,82,4,K
Ahmet,Aydın,202004401,3.9,3,28,3,E
Mehmet,Çelik,202004544,3.9,3,79,3,K
Fatma,Yıldız,202004587,3.9,3,70,4,E
Emre,Demir,202005041,3.9,4,61,4,K
Elif,Aydın,202005426,3.9,1,4,3,E
Fatma,Yılmaz,202005549,3.9,3,71,4,K
Ali,Öztürk,202006712,3.89,2,71,3,K
Ayşe,Yılmaz,202007210,3.89,1,52,4,K
Ahmet,Demir,202007511,3.89,3,28,4,K
Ali,Çelik,202008006,3.89,3,41,3,E
Fatma,Kaya,202008188,3.89,3,8,3,K
Fatma,Demir,202008321,3.89,4,28,3,K
Mehmet,Yıldız,202008419,3.89,3,96,2,K
Mehmet,Kaya,202008583,3.89,1,86,1,E
Ali,Kaya,202008992,3.89,3,74,2,E
Zeynep,Yılmaz,202009726,3.89,4,84,4,E
Emre,Demir,202000061,3.89,2,40,1,K
Mehmet,Çelik,202000224,3.89,2,11,1,K
Fatma,Çelik,202000275,3.89,1,49,4,K
Elif,Yıldız,202000640,3.89,4,12,1,E
Fatma,Yıldız,202001150,3.89,2,51,3,K
Zeynep,Aydın,202001193,3.89,3,73,1,E
Ali,Yılmaz,202001219,3.89,1,18,2,K
Fatma,Yıldız,202001690,3.89,1,65,2,E
Ahmet,Şahin,202001755,3.89,1,47,3,K
Emre,Yıldız,202002522,3.89,4,87,1,K
Zeynep,Kaya,202002538,3.89,1,94,3,E
Fatma,Aydın,202002957,3.89,4,75,2,E
Ayşe,Şahin,202003220,3.89,3,26,4,E
Ahmet,Çelik,202003345,3.89,4,80,3,E
Ayşe,Şahin,202003349,3.89,4,20,1,K
Zeynep,Demir,202003642,3.89,3,33,1,E
Fatma,Yıldız,202004416,3.89,2,5,3,K
Ayşe,Aydın,202004537,3.89,1,19,1,E
Elif,Şahin,202004712,3.89,4,49,4,K
Elif,Demir,202004930,3.89,4,53,2,E
Fatma,Yılmaz,202005188,3.89,4,20,3,E
Zeynep,Çelik,202005229,3.89,1,18,4,K
Ali,Yılmaz,202005567,3.89,2,49,2,K
Emre,Şahin,202005626,3.89,2,73,4,E
Emre,Yıldız,202005720,3.89,1,60,3,K
Fatma,Yıldız,202006434,3.88,1,67,3,E
Zeynep,Şahin,202006642,3.88,1,98,1,E
Ayşe,Aydın,202007321,3.88,4,61,2,K
Zeynep,Yılmaz,202007409,3.88,4,95,2,E
Zeynep,Kaya,202007815,3.88,4,12,4,K
Ahmet,Yılmaz,202008029,3.88,4,84,1,E
Ayşe,Demir,202008889,3.88,1,91,1,K
Emre,Çelik,202009509,3.88,4,96,3,K
Fatma,Öztürk,202009814,3.88,3,83,1,K
Zeynep,Yılmaz,202009917,3.88,4,39,2,K
Ahmet,Yıldız,202000005,3.88,1,63,4,E
Elif,Şahin,202000921,3.88,4,6,4,E
Fatma,Demir,202000925,3.88,1,14,4,K
Fatma,Yılmaz,202001224,3.88,2,2,3,E
Ayşe,Aydın,202001332,3.88,1,39,4,E
Elif,Şahin,202001635,3.88,4,84,2,K
Ayşe,Öztürk,202001668,3.88,4,10,3,K
Elif,Demir,202001785,3.88,2,69,2,K
Ayşe,Aydın,202001957,3.88,3,5,1,K
Mehmet,Öztürk,202002077,3.88,4,92,1,E
Mehmet,Şahin,202002164,3.88,1,85,3,E
Mehmet,Demir,202002277,3.88,3,50,3,E
Emre,Demir,202002514,3.88,4,43,3,E
Elif,Şahin,202002840,3.88,3,76,4,E
Emre,Çelik,202002900,3.88,4,13,3,E
Zeynep,Şahin,202002950,3.88,1,84,3,E
Emre,Aydın,202003255,3.88,2,42,3,E
Fatma,Çelik,202003486,3.88,3,45,2,K
Zeynep,Kaya,202004102,3.88,1,97,2,K
Fatma,Şahin,202004795,3.88,2,19,1,E
Ayşe,Aydın,202005045,3.88,3,50,3,K
Fatma,Çelik,202005077,3.88,3,20,2,K
Zeynep,Kaya,202005595,3.88,4,62,4,E
Elif,Demir,202005789,3.87,4,15,2,K
Ali,Öztürk,202006022,3.87,1,9,4,E
Emre,Yıldız,202006350,3.87,3,64,3,K
Ali,Öztürk,202006493,3.87,3,7,1,E
Elif,Yıldız,202006632,3.87,1,71,1,K
Fatma,Şahin,202006673,3.87,2,19,1,K
Fatma,Öztürk,202006751,3.87,3,56,2,E
Elif,Demir,202007695,3.87,3,11,1,E
Fatma,Demir,202007825,3.87,1,100,1,E
Ali,Yılmaz,202008514,3.87,2,49,2,K
Emre,Çelik,202008629,3.87,1,17,2,E
Fatma,Yılmaz,202008649,3.87,1,87,2,K
Mehmet,Aydın,202008653,3.87,2,68,1,K
Elif,Kaya,202008696,3.87,2,42,2,K
Ali,Demir,202008711,3.87,4,65,2,E
Ahmet,Demir,202008755,3.87,4,97,3,K
Ali,Şahin,202008781,3.87,3,78,1,K
Zeynep,Kaya,202008847,3.87,4,20,1,E
Elif,Şahin,202008997,3.87,4,61,4,E
Emre,Çelik,202009080,3.87,1,42,2,E
Elif,Çelik,202009147,3.87,2,46,1,E
Ali,Yılmaz,202009265,3.87,3,94,3,E
Mehmet,Kaya,202009648,3.87,2,16,4,K
Elif,Demir,202009964,3.87,1,35,4,E
Ahmet,Şahin,202009977,3.87,1,29,2,E
Zeynep,Aydın,202000214,3.87,2,60,2,E
Mehmet,Demir,202000366,3.87,1,43,1,K
Elif,Aydın,202000426,3.87,1,96,1,K
Emre,Çelik,202000747,3.87,4,75,3,K
Emre,Kaya,202001286,3.87,2,81,3,K
Mehmet,Aydın,202002137,3.87,1,17,1,E
Ahmet,Çelik,202002481,3.87,2,76,2,E
Elif,Çelik,202002491,3.87,1,90,3,E
Ayşe,Demir,202002505,3.87,2,24,3,E
Mehmet,Şahin,202002762,3.87,1,12,4,E
Ahmet,Demir,202003523,3.87,2,24,4,E
Zeynep,Şahin,202005268,3.87,4,20,2,K
Zeynep,Öztürk,202005510,3.87,1,17,2,K
Elif,Şahin,202005527,3.87,1,15,3,E
Zeynep,Kaya,202005566,3.87,4,70,1,K
Zeynep,Öztürk,202006172,3.86,4,8,4,K
Ahmet,Kaya,202006185,3.86,2,76,1,E
Ali,Öztürk,202006773,3.86,2,5,3,K
Zeynep,Yılmaz,202007128,3.86,4,54,4,E
Fatma,Çelik,202007133,3.86,4,16,4,K
Fatma,Aydın,202007493,3.86,3,88,4,E
Fatma,Aydın,202007799,3.86,1,20,1,E
Emre,Çelik,202007807,3.86,4,33,2,E
Emre,Şahin,202007862,3.86,1,82,3,K
Zeynep,Demir,202007953,3.86,2,6,3,K
Emre,Demir,202008019,3.86,3,54,2,K
Fatma,Demir,202008573,3.86,3,77,2,K
Emre,Şahin,202008783,3.86,1,38,1,K
Zeynep,Öztürk,202008869,3.86,4,60,1,E
Fatma,Yılmaz,202008884,3.86,4,46,2,E
Emre,Aydın,202008899,3.86,4,5,4,E
Mehmet,Öztürk,202008983,3.86,2,87,1,K
Ahmet,Çelik,202009081,3.86,3,84,3,K
Mehmet,Kaya,202009849,3.86,3,18,2,K
Ayşe,Kaya,202000081,3.86,2,71,3,E
Fatma,Yılmaz,202000249,3.86,1,69,4,E
Ali,Şahin,202000336,3.86,4,23,1,E
Mehmet,Yıldız,202001259,3.86,3,99,4,E
Ali,Şahin,202001313,3.86,4,7,1,K
Emre,Çelik,202001984,3.86,3,91,3,K
Mehmet,Yıldız,202002195,3.86,3,6,1,K
Mehmet,Şahin,202002945,3.86,1,18,4,K
Ayşe,Öztürk,202003116,3.86,1,27,3,K
Elif,Öztürk,202003161,3.86,4,56,2,K
Emre,Yıldız,202003449,3.86,2,78,3,E
Ahmet,Çelik,202003585,3.86,3,48,3,K
Mehmet,Şahin,202003774,3.86,4,68,1,E
Elif,Öztürk,202004164,3.86,3,78,4,K
Elif,Yılmaz,202004279,3.86,4,32,1,E
Ayşe,Demir,202004336,3.86,3,66,4,E
Ahmet,Çelik,202004579,3.86,1,64,2,E
Ahmet,Kaya,202004719,3.86,3,58,1,K
Ahmet,Öztürk,202005155,3.86,3,53,3,K
Ali,Kaya,202005974,3.85,1,70,4,E
Emre,Şahin,202005995,3.85,3,72,3,E
Fatma,Çelik,202006579,3.85,4,94,2,K
Zeynep,Demir,202006750,3.85,2,13,3,E
Fatma,Çelik,202006804,3.85,4,8,3,E
Elif,Demir,202006964,3.85,3,36,4,E
Elif,Yıldız,202007040,3.85,4,45,3,E
Ali,Çelik,202007395,3.85,4,31,4,E
Emre,Yıldız,202008142,3.85,1,64,4,E
Fatma,Yıldız,202008703,3.85,3,21,3,E
Zeynep,Yıldız,202009063,3.85,3,4,3,K
Ali,Aydın,202009225,3.85,3,21,4,E
Mehmet,Yıldız,202009254,3.85,4,76,4,E
Ali,Kaya,202009487,3.85,3,67,1,E
Mehmet,Yılmaz,202000168,3.85,2,57,2,K
Ahmet,Yılmaz,202000241,3.85,4,77,1,E
Ahmet,Aydın,202000331,3.85,4,65,1,E
Zeynep,Kaya,202000386,3.85,1,5,3,E
Mehmet,Çelik,202000944,3.85,4,46,3,K
Ali,Çelik,202001021,3.85,4,59,2,K
Ahmet,Öztürk,202001299,3.85,4,40,3,E
Ali,Yılmaz,202001333,3.85,2,98,2,E
Zeynep,Yıldız,202001433,3.85,4,49,4,K
Elif,Aydın,202002019,3.85,3,83,3,E
Emre,Yılmaz,202002294,3.85,2,70,4,E
Fatma,Kaya,202002408,3.85,3,39,2,K
Emre,Şahin,202002420,3.85,2,88,2,E
Fatma,Şahin,202002436,3.85,3,83,1,E
Elif,Demir,202002906,3.85,1,11,1,K
Ayşe,Öztürk,202003902,3.85,3,38,1,K
Mehmet,Demir,202003981,3.85,2,34,1,E
Mehmet,Aydın,202004011,3.85,3,24,4,E
Ahmet,Çelik,202004422,3.85,2,49,2,K
Ahmet,Demir,202004473,3.85,3,82,1,E
Elif,Yıldız,202004761,3.85,4,84,4,E
Ahmet,Şahin,202005127,3.85,4,8,1,K
Elif,Çelik,202005186,3.85,4,50,4,K
Mehmet,Kaya,202005260,3.85,4,44,3,E
Ali,Şahin,202005481,3.85,1,84,1,K
Ayşe,Çelik,202006030,3.84,4,33,1,K
Ahmet,Yılmaz,202006317,3.84,1,15,1,E
Emre,Yıldız,202006662,3.84,1,88,4,K
