Fatma,Çelik,202005985,3.8,4,16,4,E
Emre,Aydın,202007795,3.8,4,75,3,K
Fatma,Aydın,202008289,3.8,4,83,3,E
Mehmet,Yıldız,202000738,3.8,4,93,4,E
Ali,Demir,202002178,3.8,4,49,2,E
Ali,Yıldız,202005547,3.8,4,35,2,K
Fatma,Aydın,202006022,3.79,4,42,4,K
Elif,Aydın,202006023,3.79,4,47,3,E
Ayşe,Kaya,202007447,3.79,4,77,3,K
Fatma,Demir,202007897,3.79,4,43,4,E
Mehmet,Aydın,202009292,3.79,4,62,2,K
Mehmet,Kaya,202003129,3.79,4,68,2,E
Ali,Şahin,202005663,3.79,4,86,3,K
Elif,Kaya,202006921,3.78,4,45,4,K
Ahmet,Demir,202008334,3.78,4,78,1,K
Mehmet,Aydın,202009312,3.78,4,32,2,K
Ali,Yıldız,202009993,3.78,4,45,2,K
Mehmet,Aydın,202001005,3.78,4,5,2,E
Elif,Öztürk,202003756,3.78,4,40,1,K
Ahmet,Çelik,202005067,3.78,4,87,4,K
Mehmet,Öztürk,202007329,3.77,4,2,2,E
Mehmet,Öztürk,202009204,3.77,4,82,2,E
Mehmet,Çelik,202001559,3.77,4,39,3,E
Elif,Yıldız,202001806,3.77,4,94,2,K
Ahmet,Kaya,202005562,3.77,4,100,3,K
Emre,Yılmaz,202009448,3.76,4,99,2,K
Emre,Çelik,202009574,3.76,4,3,1,E
Ali,Demir,202000130,3.76,4,12,1,E
Mehmet,Aydın,202000464,3.76,4,11,3,K
Ali,Demir,202003876,3.76,4,99,4,E
Ahmet,Demir,202005320,3.76,4,40,4,E
Elif,Demir,202005393,3.76,4,85,4,E
Ali,Yıldız,202009034,3.75,4,75,2,K
Ali,Aydın,202009603,3.75,4,82,4,E
Ali,Şahin,202000253,3.75,4,28,3,E
Emre,Yılmaz,202004089,3.75,4,39,3,K
Elif,Çelik,202005040,3.75,4,96,1,E
Elif,Yıldız,202005881,3.74,4,15,2,K
Zeynep,Öztürk,202006178,3.74,4,46,3,E
Fatma,Yılmaz,202006416,3.74,4,71,2,E
Ayşe,Yıldız,202007343,3.74,4,47,2,K
Emre,Yılmaz,202008136,3.74,4,69,2,E
Emre,Öztürk,202009073,3.74,4,1,1,K
Emre,Demir,202004314,3.74,4,5,4,K
Emre,Öztürk,202005568,3.74,4,26,2,E
Ahmet,Çelik,202005787,3.73,4,60,2,K
Ali,Şahin,202006228,3.73,4,33,1,E
Ahmet,Öztürk,202006693,3.73,4,33,1,E
Zeynep,Yılmaz,202007140,3.73,4,23,1,E
Emre,Aydın,202007505,3.73,4,42,2,K
Elif,Çelik,202008597,3.73,4,51,1,E
Mehmet,Yılmaz,202008864,3.73,4,81,4,E
Ayşe,Çelik,202008932,3.73,4,28,2,K
Ahmet,Demir,202009069,3.73,4,54,2,E
Ali,Aydın,202000747,3.73,4,76,1,E
Ayşe,Çelik,202002345,3.73,4,16,2,E
Ayşe,Şahin,202002543,3.73,4,22,1,E
Mehmet,Kaya,202004013,3.73,4,80,1,K
Mehmet,Şahin,202004816,3.73,4,99,1,E
Ahmet,Aydın,202005256,3.73,4,17,2,K
Elif,Kaya,202007478,3.72,4,60,4,K
Ayşe,Yıldız,202000164,3.72,4,38,1,K
Mehmet,Yılmaz,202001053,3.72,4,73,1,E
Ayşe,Aydın,202002674,3.72,4,95,3,E
Zeynep,Öztürk,202003034,3.72,4,53,3,K
Mehmet,Çelik,202003130,3.72,4,89,2,E
Fatma,Çelik,202003266,3.72,4,45,4,K
Fatma,Şahin,202005766,3.72,4,53,4,K
Ayşe,Öztürk,202007968,3.71,4,58,3,K
Ali,Çelik,202008408,3.71,4,17,3,K
Ali,Kaya,202008740,3.71,4,77,3,E
Emre,Çelik,202009842,3.71,4,86,1,E
Fatma,Demir,202001487,3.71,4,59,2,K
Emre,Kaya,202002124,3.71,4,39,1,K
Zeynep,Demir,202002202,3.71,4,23,2,E
Elif,Öztürk,202002990,3.71,4,53,1,E
Ayşe,Yıldız,202003438,3.71,4,15,1,K
Elif,Yıldız,202004570,3.71,4,60,2,K
Zeynep,Şahin,202004791,3.71,4,12,4,E
Emre,Kaya,202005899,3.7,4,17,4,E
Elif,Öztürk,202007194,3.7,4,9,3,E
Mehmet,Demir,202001755,3.7,4,3,1,E
Ayşe,Öztürk,202003167,3.7,4,70,4,E
Elif,Şahin,202004667,3.7,4,29,4,K
Emre,Yılmaz,202007101,3.69,4,40,4,E
Zeynep,Yıldız,202007281,3.69,4,51,4,E
Emre,Demir,202007603,3.69,4,100,4,E
Elif,Yıldız,202007812,3.69,4,7,3,K
Elif,Şahin,202007876,3.69,4,1,4,E
Ayşe,Kaya,202008913,3.69,4,60,2,E
Elif,Çelik,202000710,3.69,4,96,1,E
Mehmet,Çelik,202003323,3.69,4,62,4,K
Zeynep,Aydın,202004067,3.69,4,88,2,E
Emre,Yılmaz,202004458,3.69,4,38,1,K
Ali,Öztürk,202005213,3.69,4,9,1,K
Mehmet,Öztürk,202007472,3.68,4,11,3,K
Elif,Şahin,202008831,3.68,4,75,2,K
Emre,Demir,202000970,3.68,4,48,3,K
Mehmet,Demir,202004352,3.68,4,38,4,E
Ali,Şahin,202009683,3.67,4,92,3,E
Zeynep,Şahin,202001730,3.67,4,84,1,E
Zeynep,Aydın,202002518,3.67,4,72,1,K
Emre,Öztürk,202003478,3.67,4,73,1,K
Fatma,Öztürk,202004308,3.67,4,24,2,K
Ayşe,Demir,202006211,3.66,4,51,4,E
Fatma,Kaya,202007623,3.66,4,54,2,K
Ahmet,Öztürk,202007667,3.66,4,61,1,E
Ayşe,Demir,202002258,3.66,4,43,1,K
Zeynep,Yıldız,202003477,3.66,4,41,4,K
Ayşe,Şahin,202004205,3.66,4,33,1,E
Ayşe,Yılmaz,202004401,3.66,4,52,3,K
Mehmet,Şahin,202005623,3.66,4,99,2,E
Mehmet,Aydın,202006077,3.65,4,29,2,E
Zeynep,Çelik,202006410,3.65,4,98,2,E
Ahmet,Aydın,202006889,3.65,4,80,3,K
Ayşe,Kaya,202007438,3.65,4,31,2,E
Fatma,Öztürk,202008999,3.65,4,83,1,K
Ahmet,Aydın,202001350,3.65,4,63,4,K
Mehmet,Kaya,202001839,3.65,4,70,4,E
Ali,Çelik,202003026,3.65,4,35,2,E
Ali,Şahin,202003971,3.65,4,63,3,K
Ayşe,Çelik,202004266,3.65,4,26,1,K
Ayşe,Aydın,202005114,3.65,4,79,4,K
Elif,Şahin,202007393,3.64,4,94,4,K
Mehmet,Yılmaz,202007600,3.64,4,29,1,K
Emre,Yılmaz,202008650,3.64,4,35,2,E
Elif,Aydın,202009480,3.64,4,53,2,E
Elif,Şahin,202000870,3.64,4,63,3,E
Zeynep,Çelik,202001733,3.64,4,100,3,K
Mehmet,Yılmaz,202001958,3.64,4,49,1,E
Emre,Çelik,202002064,3.64,4,53,1,E
Ayşe,Kaya,202002094,3.64,4,71,2,E
Zeynep,Öztürk,202004120,3.64,4,46,1,E
Ahmet,Yılmaz,202006020,3.63,4,86,3,K
Zeynep,Yılmaz,202009421,3.63,4,59,3,K
Emre,Şahin,202000601,3.63,4,62,3,E
Ayşe,Şahin,202003446,3.63,4,79,4,K
Mehmet,Yıldız,202005692,3.63,4,3,2,K
Elif,Şahin,202007050,3.62,4,97,1,K
Ali,Yıldız,202007190,3.62,4,37,2,E
Mehmet,Şahin,202008490,3.62,4,60,4,K
Fatma,Yılmaz,202009967,3.62,4,5,3,K
Fatma,Demir,202001389,3.62,4,94,2,K
Fatma,Kaya,202001603,3.62,4,96,3,K
Ayşe,Yıldız,202001912,3.62,4,72,4,K
Ali,Demir,202002374,3.62,4,99,2,E
Mehmet,Kaya,202002441,3.62,4,72,3,E
Mehmet,Yılmaz,202005461,3.62,4,70,2,E
Mehmet,Yılmaz,202005514,3.62,4,61,3,E
Zeynep,Öztürk,202005610,3.62,4,87,1,E
Zeynep,Öztürk,202006060,3.61,4,8,3,K
Ayşe,Kaya,202009269,3.61,4,90,4,K
Ayşe,Öztürk,202009593,3.61,4,22,4,K
Fatma,Yıldız,202009681,3.61,4,65,3,K
Fatma,Aydın,202009685,3.61,4,1,1,E
Ali,Yıldız,202000081,3.61,4,49,1,E
Emre,Kaya,202003081,3.61,4,99,3,E
Ali,Çelik,202007153,3.6,4,39,2,K
Mehmet,Öztürk,202009092,3.6,4,64,4,E
Fatma,Şahin,202001249,3.6,4,82,1,E
Ayşe,Çelik,202003471,3.6,4,17,1,E
Ayşe,Yılmaz,202003509,3.6,4,15,2,K
Emre,Öztürk,202003784,3.6,4,55,4,E
Ahmet,Demir,202006115,3.59,4,43,1,K
Zeynep,Çelik,202008320,3.59,4,76,1,E
Elif,Çelik,202008432,3.59,4,86,3,K
Emre,Yıldız,202009888,3.59,4,29,4,K
Zeynep,Demir,202000475,3.59,4,8,4,E
Fatma,Demir,202001302,3.59,4,8,3,K
Ahmet,Yılmaz,202002917,3.59,4,19,4,K
Elif,Yılmaz,202003042,3.59,4,65,1,E
Ahmet,Demir,202003922,3.59,4,35,1,E
Zeynep,Çelik,202005550,3.59,4,67,1,E
Ahmet,Yılmaz,202008646,3.58,4,92,4,E
Emre,Kaya,202008681,3.58,4,91,4,E
Emre,Çelik,202000392,3.58,4,48,3,E
Zeynep,Yıldız,202001290,3.58,4,12,3,E
Fatma,Kaya,202001647,3.58,4,34,1,K
Ali,Kaya,202007633,3.57,4,97,3,K
Ahmet,Öztürk,202009390,3.57,4,28,2,E
Zeynep,Aydın,202000008,3.57,4,4,1,E
Elif,Kaya,202000183,3.57,4,87,2,E
Emre,Yıldız,202000934,3.57,4,94,4,E
Ayşe,Öztürk,202001191,3.57,4,12,1,K
Ahmet,Öztürk,202002783,3.57,4,2,4,K
Zeynep,Şahin,202003447,3.57,4,10,4,E
Ali,Yılmaz,202003621,3.57,4,8,4,K
Fatma,Yılmaz,202005187,3.57,4,67,4,K
Ahmet,Öztürk,202007584,3.56,4,23,3,E
Mehmet,Aydın,202000010,3.56,4,13,2,K
Ali,Şahin,202001688,3.56,4,53,4,E
Ali,Yıldız,202002260,3.56,4,95,4,K
Fatma,Aydın,202003480,3.56,4,5,3,E
Mehmet,Öztürk,202006544,3.55,4,66,2,E
Fatma,Öztürk,202008782,3.55,4,16,3,E
Ahmet,Yıldız,202009153,3.55,4,75,1,E
Zeynep,Kaya,202009885,3.55,4,10,4,E
Ahmet,Demir,202001025,3.55,4,67,4,E
Emre,Kaya,202003017,3.55,4,94,1,E
Ahmet,Kaya,202003366,3.55,4,12,3,K
Ayşe,Yıldız,202004115,3.55,4,90,3,K
Fatma,Kaya,202004568,3.55,4,95,2,K
Ayşe,Demir,202006255,3.54,4,71,3,E
Elif,Demir,202006532,3.54,4,35,3,E
Emre,Demir,202008605,3.54,4,97,3,E
Ayşe,Demir,202008924,3.54,4,98,3,K
Fatma,Çelik,202009214,3.54,4,25,4,K
Fatma,Yıldız,202000136,3.54,4,7,2,E
Ali,Çelik,202000702,3.54,4,76,4,K
Mehmet,Çelik,202000720,3.54,4,27,2,K
Mehmet,Demir,202001660,3.54,4,75,3,E
Ahmet,Şahin,202002334,3.54,4,66,4,K
Ali,Demir,202002399,3.54,4,26,3,K
Fatma,Yıldız,202003023,3.54,4,82,3,K
Fatma,Yıldız,202003837,3.54,4,92,1,K
Mehmet,Yılmaz,202005346,3.54,4,39,1,E
Elif,Yıldız,202006444,3.53,4,92,3,K
Mehmet,Yılmaz,202006881,3.53,4,43,1,E
Emre,Öztürk,202006920,3.53,4,62,4,K
Zeynep,Kaya,202007434,3.53,4,88,3,E
Fatma,Öztürk,202008341,3.53,4,73,3,E
Mehmet,Aydın,202008436,3.53,4,100,3,E
Ahmet,Yıldız,202008489,3.53,4,42,2,K
Mehmet,Öztürk,202001776,3.53,4,15,4,K
Ali,Şahin,202002130,3.53,4,46,2,K
Ahmet,Demir,202003925,3.53,4,98,3,K
Ahmet,Çelik,202003989,3.53,4,71,2,K
Zeynep,Demir,202004088,3.53,4,87,4,E
Emre,Öztürk,202006030,3.52,4,54,3,E
Mehmet,Öztürk,202006784,3.52,4,6,1,E
Zeynep,Aydın,202008301,3.52,4,17,4,K
Ahmet,Aydın,202008510,3.52,4,76,2,E
Elif,Demir,202008563,3.52,4,46,2,K
Elif,Demir,202008635,3.52,4,45,1,K
Ahmet,Demir,202001310,3.52,4,100,4,K
Mehmet,Yılmaz,202004575,3.52,4,95,4,K
Ali,Şahin,202005520,3.52,4,80,3,E
Emre,Kaya,202009284,3.51,4,46,3,E
Ali,Yıldız,202001047,3.51,4,41,2,E
Ali,Öztürk,202001398,3.51,4,80,2,K
Emre,Çelik,202001718,3.51,4,51,1,E
Ali,Şahin,202005027,3.51,4,63,3,K
Emre,Çelik,202005544,3.51,4,77,2,E
Elif,Yılmaz,202006234,3.5,4,2,1,K
Fatma,Öztürk,202006332,3.5,4,18,4,K
Emre,Yıldız,202006424,3.5,4,48,4,E
Zeynep,Demir,202009477,3.5,4,78,4,K
Ali,Şahin,202009608,3.5,4,5,3,K
Zeynep,Öztürk,202000326,3.5,4,23,2,K
Fatma,Yılmaz,202002280,3.5,4,7,3,E
Ali,Aydın,202002825,3.5,4,78,1,K
Fatma,Aydın,202002987,3.5,4,89,3,E
Mehmet,Kaya,202003257,3.5,4,1,4,E
Elif,Şahin,202003898,3.5,4,54,4,E
Zeynep,Yılmaz,202005984,3.49,4,50,3,E
Ali,Şahin,202006009,3.49,4,78,4,E
Elif,Öztürk,202006867,3.49,4,84,2,E
Zeynep,Çelik,202007165,3.49,4,96,3,E
Ahmet,Kaya,202007262,3.49,4,59,2,E
Ayşe,Yıldız,202007668,3.49,4,31,1,K
Fatma,Demir,202009000,3.49,4,1,2,E
Ayşe,Yılmaz,202009078,3.49,4,51,2,E
Ayşe,Demir,202001964,3.49,4,62,4,E
Zeynep,Kaya,202002018,3.49,4,42,4,E
Ahmet,Yılmaz,202003247,3.49,4,48,1,E
Ayşe,Çelik,202005011,3.49,4,44,3,E
Fatma,Kaya,202005408,3.49,4,71,2,E
Ayşe,Yıldız,202006914,3.48,4,41,4,E
Ahmet,Öztürk,202007310,3.48,4,75,1,K
Fatma,Öztürk,202007602,3.48,4,3,1,K
Zeynep,Çelik,202001883,3.48,4,94,4,E
Fatma,Aydın,202002527,3.48,4,12,1,E
Elif,Çelik,202002568,3.48,4,23,4,K
Ahmet,Şahin,202004072,3.48,4,70,4,E
Emre,Şahin,202005183,3.48,4,24,3,K
Elif,Şahin,202005426,3.48,4,11,3,K
Ahmet,Demir,202006164,3.47,4,26,1,E
Zeynep,Aydın,202009035,3.47,4,26,3,K
Emre,Kaya,202009142,3.47,4,54,1,E
Ahmet,Kaya,202000351,3.47,4,79,2,K
Ali,Yıldız,202003383,3.47,4,74,4,E
Elif,Aydın,202003443,3.47,4,84,2,K
Mehmet,Kaya,202004584,3.47,4,5,2,K
Mehmet,Demir,202004707,3.47,4,74,2,K
Mehmet,Yıldız,202005357,3.47,4,1,1,E
Zeynep,Kaya,202005833,3.46,4,15,2,E
Emre,Yılmaz,202006205,3.46,4,41,3,K
Zeynep,Aydın,202006285,3.46,4,13,3,K
Emre,Aydın,202007608,3.46,4,16,3,K
Fatma,Kaya,202008180,3.46,4,71,1,E
Emre,Kaya,202000373,3.46,4,70,3,E
Elif,Demir,202000447,3.46,4,28,2,E
Ahmet,Demir,202002068,3.46,4,19,3,K
Fatma,Aydın,202002808,3.46,4,24,4,K
Elif,Çelik,202003082,3.46,4,81,3,E
Elif,Öztürk,202005004,3.46,4,82,3,E
Emre,Demir,202005938,3.45,4,67,2,E
Ali,Yılmaz,202006833,3.45,4,92,4,K
Emre,Yıldız,202008052,3.45,4,86,4,K
Zeynep,Yıldız,202008507,3.45,4,29,3,E
Zeynep,Demir,202008768,3.45,4,67,2,K
Mehmet,Şahin,202009800,3.45,4,7,1,E
Emre,Yılmaz,202000679,3.45,4,90,2,K
Fatma,Şahin,202001886,3.45,4,61,3,K
Ayşe,Demir,202003308,3.45,4,72,4,K
Zeynep,Demir,202004799,3.45,4,65,1,E
Elif,Şahin,202005054,3.45,4,40,2,K
Ali,Şahin,202007582,3.44,4,79,4,K
Fatma,Kaya,202009483,3.44,4,55,1,E
Ahmet,Çelik,202009588,3.44,4,8,1,K
Fatma,Öztürk,202009863,3.44,4,74,3,K
Ali,Şahin,202001913,3.44,4,88,2,K
Ahmet,Kaya,202003928,3.44,4,37,3,K
Ayşe,Yılmaz,202004403,3.44,4,13,4,K
Elif,Şahin,202006128,3.43,4,49,4,K
Fatma,Aydın,202006842,3.43,4,89,4,E
Ali,Kaya,202009523,3.43,4,5,1,E
Ahmet,Kaya,202009936,3.43,4,11,2,E
Elif,Aydın,202001183,3.43,4,21,2,E
Ali,Demir,202002287,3.43,4,19,1,E
Mehmet,Demir,202002523,3.43,4,42,3,K
Emre,Öztürk,202003786,3.43,4,90,1,K
Ali,Demir,202004311,3.43,4,79,3,K
Ahmet,Öztürk,202004687,3.43,4,69,3,E
Ahmet,Çelik,202007572,3.42,4,16,1,E
Elif,Şahin,202007915,3.42,4,93,1,E
Ahmet,Aydın,202008034,3.42,4,44,3,E
Fatma,Demir,202008548,3.42,4,85,3,K
Ahmet,Yıldız,202009780,3.42,4,52,2,E
Fatma,Şahin,202000626,3.42,4,84,2,E
Fatma,Aydın,202001342,3.42,4,63,3,E
Ayşe,Şahin,202001505,3.42,4,55,4,E
Ali,Şahin,202004462,3.42,4,21,2,E
Fatma,Yılmaz,202000044,3.41,4,80,3,K
Zeynep,Çelik,202003935,3.41,4,41,2,E
Elif,Yılmaz,202003952,3.41,4,91,2,E
Mehmet,Şahin,202004463,3.41,4,2,4,E
Fatma,Aydın,202006866,3.4,4,14,1,E
Emre,Aydın,202007268,3.4,4,20,4,E
Fatma,Yılmaz,202008668,3.4,4,29,1,E
Ayşe,Kaya,202000368,3.4,4,93,3,K
Zeynep,Yılmaz,202004363,3.4,4,60,1,E
Ahmet,Yıldız,202005905,3.39,4,17,3,E
Mehmet,Öztürk,202008511,3.39,4,36,4,K
Ali,Yılmaz,202009262,3.39,4,15,1,E
Emre,Demir,202009634,3.39,4,60,4,K
Zeynep,Yıldız,202009691,3.39,4,49,4,K
Mehmet,Demir,202000374,3.39,4,21,2,E
Elif,Demir,202002040,3.39,4,10,2,E
Mehmet,Yıldız,202002221,3.39,4,75,3,E
Ahmet,Kaya,202004453,3.39,4,16,3,K
Ahmet,Şahin,202004546,3.39,4,84,1,K
Emre,Aydın,202005974,3.38,4,90,1,E
Ayşe,Yılmaz,202007737,3.38,4,22,1,E
Ayşe,Aydın,202008197,3.38,4,92,1,E
Ayşe,Yılmaz,202008494,3.38,4,72,2,E
Fatma,Kaya,202002089,3.38,4,89,3,E
Ahmet,Çelik,202003584,3.38,4,88,3,K
Elif,Aydın,202003612,3.38,4,54,3,E
Ayşe,Yılmaz,202003778,3.38,4,64,4,K
Zeynep,Öztürk,202003938,3.38,4,60,4,E
Mehmet,Şahin,202004972,3.38,4,14,4,E
Zeynep,Öztürk,202006218,3.37,4,35,1,K
Fatma,Yılmaz,202008638,3.37,4,95,3,E
Ahmet,Aydın,202008754,3.37,4,9,1,E
Zeynep,Yılmaz,202009104,3.37,4,63,2,K
Ahmet,Yıldız,202002607,3.37,4,50,3,E
Elif,Şahin,202004515,3.37,4,56,2,E
Elif,Aydın,202008033,3.36,4,81,2,E
Mehmet,Yılmaz,202001098,3.36,4,43,3,K
Fatma,Kaya,202003706,3.36,4,76,1,K
Ali,Öztürk,202006341,3.35,4,35,3,E
Fatma,Yılmaz,202000929,3.35,4,72,4,E
Emre,Kaya,202002361,3.35,4,4,2,K
Mehmet,Demir,202003566,3.35,4,95,3,K
Ahmet,Yılmaz,202003777,3.35,4,99,2,K
Mehmet,Aydın,202003990,3.35,4,99,4,K
Zeynep,Öztürk,202004680,3.35,4,39,2,K
Emre,Demir,202004775,3.35,4,56,4,K
Ahmet,Aydın,202008030,3.34,4,13,1,K
